Name,Rank,Price,24h Change,Market Cap,Volume,Circ_Supply,Category
BZR,256.0,26.405,-0.78,308210000.0,1170000.0,11670000.0,—
SVTS,257.0,0.30094,-1.64,300940000.0,331110.0,1000000000.0,—
SNEK,258.0,0.0040059,-12.22,298220000.0,2740000.0,74450000000.0,Memes
SEED,259.0,1.0786,6.02,297280000.0,306040.0,275620000.0,—
DEUSD,260.0,1.00063,0.03,290690000.0,19170000.0,290510000.0,Stablecoins
PLUME,261.0,0.14416,-2.09,288320000.0,85700000.0,2000000000.0,Made in America
MARS,262.0,1.1066,8.5,287720000.0,2049999.9999999998,260000000.0,Metaverse
EBTC,263.0,88392.79,-1.49,279570000.0,396550.0,3160.0,—
WHITE,264.0,0.00041029,-40.77,266690000.0,39940000.0,650000000000.0,—
KET,265.0,0.27889,-13.01,278890000.0,14000000.0,1000000000.0,—
CHEX,266.0,0.27039,-8.83,270010000.0,3340000.0,998590000.0,Decentralized exchange
USDA,267.0,0.99623,0.25,248030000.0,210340.0,248970000.0,—
STIK,268.0,5.2034,-0.82,244590000.0,34430000.0,47010000.0,—
LSETH,269.0,2350.04,-1.47,240350000.0,257420.00000000003,102270.0,Derivatives
SFRXETH,270.0,2443.06,-0.44,235330000.0,87860.0,96330.0,Derivatives
AIC,271.0,0.29736,-3.39,223020000.0,3980000.0,750000000.0,"Memes, Data management & AI"
BETH,272.0,2192.22,-0.95,221360000.0,23660000.0,100970.0,—
BORG,273.0,0.21587,-0.1,212220000.0,1290000.0,983100000.0,Asset management
AGENTFUN,274.0,2.0,12.56,200000000.0,104900.0,100000000.0,—
VMC,275.0,1998.96,-9.9,199900000.0,567090.0,100000.0,—
USDD,276.0,0.99972,0.05,199550000.0,342530000.0,199610000.0,"Stablecoins, Algorithmic Stablecoins"
TRIBE,277.0,0.42759,-4.11,198160000.0,52740.0,463430000.0,"DeFi, DAO"
WOO,278.0,0.09869,-1.9,183800000.0,13080000.0,1860000000.0,"Centralized-exchange, Decentralized exchange, DeFi"
ACT,279.0,0.19339,-1.0,183380000.0,43410000.0,948250000.0,Memes
TURBO,280.0,0.0026534,-1.06,183080000.0,48340000.0,69000000000.0,"Memes, Data management & AI, NFTs & Collectibles, Web3"
GIGA,281.0,0.019642,3.46,182720000.0,8070000.0,9300000000.0,Memes
ELF,282.0,0.24635,-0.66,182090000.0,11910000.0,739130000.0,"Smart contract platforms, Distributed computing & Storage, Interoperability, Web3, DAO, Layer 1"
ENJ,283.0,0.10022,-3.76,181800000.0,18450000.0,1810000000.0,"Gaming, NFTs & Collectibles, Metaverse, Marketplace, Layer 1"
DOG,284.0,0.0018216,-6.35,182160000.0,10600000.0,100000000000.0,Memes
RLB,285.0,0.08216,0.31,181140000.0,1150000.0,2200000000.0,Gambling
LAYER,286.0,0.8613,-9.34,180870000.0,276200000.0,210000000.0,—
YFI,287.0,5351.32,-2.57,180620000.0,20300000.0,33750.0,"DeFi, DAO"
DSYNC,288.0,0.1848,-3.37,180170000.0,2170000.0,974950000.0,"Data management & AI, DePIN"
TRAC,289.0,0.35669,-0.84,178340000.0,2810000.0,500000000.0,"Privacy, Distributed computing & Storage, Data management & AI, Interoperability, Enterprise solutions, Marketplace, Web3, Layer 1, DePIN"
SCARCITY,290.0,0.20201,-1.72,179620000.0,599180.0,889170000.0,—
ETHW,291.0,1.6604,-2.3,179020000.0,5710000.0,107820000.0,Smart contract platforms
VANA,292.0,5.9233,-4.11,178200000.0,37830000.0,30080000.0,"Data management & AI, Layer 1"
HONEY,293.0,0.0435,-1.81,178180000.0,2760000.0,4099999999.9999995,"Distributed computing & Storage, Internet of things, DePIN, Made in America"
ZETA,294.0,0.24316,-6.6,177910000.0,14020000.0,731650000.0,"Smart contract platforms, Interoperability, Layer 1, Made in America"
SUMMIT,295.0,9.5e-05,1.18,177550000.0,19080.0,1870000000000.0,Memes
T,296.0,0.017424,-2.5,176440000.0,9300000.0,10130000000.0,"Interoperability, DeFi, DAO"
GOMINING,297.0,0.42779,1.43,175860000.0,13120000.0,411100000.0,"Gaming, NFTs & Collectibles"
XEM,298.0,0.019563,-0.77,176070000.0,21160000.0,9000000000.0,"Cryptocurrencies, Smart contract platforms, Enterprise solutions"
MPLX,299.0,0.2307,0.5,174370000.0,1830000.0,755810000.0,—
ZEN,300.0,10.915,-3.63,173550000.0,18980000.0,15900000.0,"Smart contract platforms, Enterprise solutions, Web3, Made in America"
OCEAN,301.0,0.2746,3.51,172780000.0,196270.0,629190000.0,"Distributed computing & Storage, Data management & AI, DePIN"
UXLINK,302.0,0.51154,-3.4,173000000.0,28830000.0,338200000.0,"Social, media & Content"
ZCD,303.0,0.01422,-3.83,170640000.0,210290.0,12000000000.0,—
UPC,304.0,2.369,0.49,169490000.0,702440.0,71550000.0,Payments
SUN,305.0,0.017333,-1.77,170270000.0,46380000.0,9820000000.0,"Payments, DeFi"
WAVES,306.0,1.4358,-3.37,168210000.0,23830000.0,117150000.0,"Smart contract platforms, Layer 1"
SKL,307.0,0.02845,-2.14,164870000.0,25650000.0,5800000000.0,"Gaming, Distributed computing & Storage, Scaling, Layer 1, Made in America"
XNO,308.0,1.24,-1.03,165230000.0,2150000.0,133250000.0,"Cryptocurrencies, Payments, Made in America"
CHEEMS,309.0,8.7e-07,4.53,163100000.0,7630000.0,187500000000000.0,Memes
BBA,310.0,1.1127,-2.12,161780000.0,333510.0,145400000.0,—
XYO,311.0,0.01194,-1.05,160910000.0,1820000.0,13480000000.0,"Distributed computing & Storage, Oracles, Web3, DePIN, Made in America"
PUFETH,312.0,2275.22,-0.72,158250000.0,1545000.0,69560.0,Derivatives
BSOL,313.0,168.69,-1.4,157810000.0,1270000.0,935520.0,Derivatives
GMX,314.0,15.722,-1.88,157260000.0,13500000.0,10000000.0,"Decentralized exchange, Derivatives, DeFi"
FAI,315.0,0.01937,-3.07,158630000.0,256649.99999999997,8189999999.999999,Data management & AI
TOSHI,316.0,0.00038322,-6.94,156380000.0,12110000.0,408070000000.0,Memes
IOTX,317.0,0.016273,-3.26,153640000.0,8820000.0,9440000000.0,"Smart contract platforms, Distributed computing & Storage, Internet of things, DePIN, Made in America"
USDM,318.0,0.99984,0.0,152080000.0,750250.0,152110000.0,—
LRC,319.0,0.11089,-3.07,151570000.0,13740000.0,1370000000.0,"Decentralized exchange, Scaling, DeFi"
PRIME,320.0,4.201,-5.14,150290000.0,5180000.0,35770000.0,"Gaming, Data management & AI, NFTs & Collectibles"
KDA,321.0,0.48282,-4.92,149150000.0,8770000.0,308910000.0,"Smart contract platforms, Gaming, Data management & AI, NFTs & Collectibles, Payments, DeFi, DAO, Layer 1, Made in America"
ME,322.0,1.1368,-3.18,148690000.0,13820000.0,130789999.99999999,"NFTs & Collectibles, Payments, Marketplace, Web3"
G,323.0,0.016697,-2.55,148430000.0,8910000.0,8890000000.0,—
CSPR,324.0,0.01148,-1.26,148030000.0,6070000.0,12890000000.0,"Smart contract platforms, Data management & AI, Enterprise solutions, Layer 1"
IO,325.0,1.0221,-3.79,147570000.0,37160000.0,144380000.0,"Distributed computing & Storage, Data management & AI, DePIN, Made in America"
BARA,326.0,1.47e-06,11.88,146900000.0,66320.0,100000000000000.0,—
LUNA,327.0,0.20634,-3.69,146500000.0,23340000.0,709980000.0,Smart contract platforms
STPT,328.0,0.075263,-3.93,146190000.0,53910000.0,1940000000.0,"Developments tools, DAO"
DGB,329.0,0.0083628,-0.6,146930000.0,5400000.0,17570000000.0,"Cryptocurrencies, Smart contract platforms, Made in America"
ONT,330.0,0.15581,-2.13,142210000.0,6840000.0,912700000.0,"Smart contract platforms, Identity"
LCX,331.0,0.18238,-4.37,140720000.0,3090000.0,771580000.0,"Centralized-exchange, DeFi"
BIO,332.0,0.10429,-1.45,140470000.0,23860000.0,1350000000.0,DAO
DAG,333.0,0.049039,-2.53,140910000.0,1480000.0,2870000000.0,"Smart contract platforms, Interoperability, Made in America"
MLNK,334.0,0.0053039,-0.54,139190000.0,91130.0,26240000000.0,—
ABEY,335.0,0.1208,-0.96,138920000.0,585630.0,1150000000.0,—
GMT,336.0,0.05166,-3.15,139380000.0,30290000.0,2700000000.0,"NFTs & Collectibles, Move to earn"
BAND,337.0,0.88058,-3.07,139040000.0,8750000.0,157900000.0,"Oracles, Data management & AI, Web3"
STRX,338.0,0.28545,-0.05,138780000.0,950690.0,486160000.0,—
ORBR,339.0,0.1365,-1.21,138630000.0,119690.0,1020000000.0,—
KAU,340.0,94.67,0.01,138070000.0,7740.0,1460000.0,—
QUBIC,341.0,1.2e-06,-5.01,136610000.0,2140000.0,113980000000000.0,"Data management & AI, Layer 1"
POLYX,342.0,0.147,-2.63,137550000.0,3650000.0,935700000.0,Smart contract platforms
HMSTR,343.0,0.0020877,-2.68,134400000.0,17100000.0,64379999999.99999,"Gaming, Tap to earn"
FXS,344.0,1.5104,-2.71,133340000.0,12110000.0,88280000.0,"Algorithmic Stablecoins, Seigniorage, Decentralized exchange, DeFi, Made in America"
RLUSD,345.0,1.00086,0.09,132810000.0,72370000.0,132690000.0,Stablecoins
ARC,346.0,0.13238,-19.36,132380000.0,9060000.0,1000000000.0,Data management & AI
SWFTC,347.0,0.013201,-6.35,132009999.99999999,4550000.0,10000000000.0,"NFTs & Collectibles, Interoperability, Payments, DeFi, Marketplace"
HIVE,348.0,0.26189,-1.93,131139999.99999999,5430000.0,500750000.0,"Social, media & Content, Web3, Layer 1"
COTI,349.0,0.073051,-8.46,130930000.0,19230000.0,1790000000.0,"Developments tools, Enterprise solutions, Payments"
SXP,350.0,0.20447,-2.37,129979999.99999999,4670000.0,635670000.0,"Cryptocurrencies, Payments, DeFi"
ARKM,351.0,0.56385,-0.23,126920000.0,79690000.0,225100000.0,"Data management & AI, Analytics, Marketplace, Made in America"
ZIG,352.0,0.088644,-2.06,127050000.0,3810000.0,1430000000.0,"Data management & AI, Asset management, Marketplace"
USUAL,353.0,0.19293,-4.49,126780000.0,29080000.0,657150000.0,—
LAK3,354.0,0.63399,0.18,126180000.0,3200.0,199030000.0,—
RPL,355.0,5.8997,-2.54,124750000.0,10560000.0,21150000.0,"Derivatives, DeFi"
EURC,356.0,1.0781,0.14,125060000.0,33479999.999999996,116000000.0,Stablecoins
NEIRO,357.0,0.00029706,-6.83,124970000.0,88450000.0,420680000000.0,Memes
METIS,359.0,20.008,-1.14,124360000.0,6520000.0,6220000.0,Scaling
SOLO,360.0,0.31138,-4.97,124540000.0,3360000.0,399950000.0,"Asset-backed Tokens, Asset management, Payments"
SUPRA,361.0,0.01286,-3.62,124070000.0,16430000.0,9650000000.0,"Oracles, Interoperability, Layer 1, Made in America"
BICO,362.0,0.13117,-4.59,122500000.0,10960000.0,933880000.0,"Interoperability, Web3, Layer 1"
STORJ,363.0,0.30182,-1.65,121310000.0,16000000.0,401940000.0,"Distributed computing & Storage, Web3, DePIN"
COW,364.0,0.29299,-4.3,121370000.0,23240000.0,414250000.0,Decentralized exchange
AIXBT,365.0,0.14171,-10.38,121100000.0,77080000.0,854530000.0,Data management & AI
SYRUP,366.0,0.14501,7.17,119720000.0,1520000.0,825610000.0,—
KUB,367.0,1.728,-0.36,119190000.0,344150.0,68970000.0,—
MEME,368.0,0.0029196,-5.82,118840000.0,33150000.0,40700000000.0,"Memes, NFTs & Collectibles"
TNSR,369.0,0.41491,-2.69,118430000.0,29570000.0,285450000.0,NFTs & Collectibles
FLUX,370.0,0.31069,-3.48,118300000.0,9160000.0,380770000.0,"Smart contract platforms, Distributed computing & Storage, Data management & AI, Interoperability, DAO, DePIN"
AEVO,371.0,0.13045,-4.77,117820000.0,31280000.0,903170000.0,"Decentralized exchange, DeFi"
PROM,372.0,6.4536,-2.67,117780000.0,5710000.0,18250000.0,"NFTs & Collectibles, Marketplace"
WAXP,373.0,0.026987,-1.57,117180000.0,5670000.0,4340000000.0,"Gaming, NFTs & Collectibles, Layer 1"
PXT,374.0,0.037159,1.94,116080000.0,440110.0,3120000000.0,—
ICX,375.0,0.1103,-1.46,116080000.0,2340000.0,1050000000.0,"Smart contract platforms, Interoperability, Enterprise solutions"
FIDA,376.0,0.11715,-4.12,116090000.0,13940000.0,990910000.0,"Decentralized exchange, DeFi"
XPR,377.0,0.0042464,-4.76,115610000.0,3750000.0,27230000000.0,"Decentralized exchange, Payments, DeFi"
WMTX,378.0,0.23245,5.64,114330000.0,14360000.0,491840000.0,"Distributed computing & Storage, DePIN"
FRXETH,379.0,2188.01,-0.65,114150000.0,4760000.0,52170.0,Derivatives
AVAIL,380.0,0.057254,-3.17,114150000.0,2069999.9999999998,1990000000.0,—
CPOOL,381.0,0.15076,-6.81,114570000.0,6180000.0,759950000.0,"Lending & Borrowing, DeFi"
ULX,382.0,0.0134,-3.04,113910000.0,3670.0,8500000000.0,Layer 1
UMA,383.0,1.3333,-1.5,113960000.0,17180000.0,85470000.0,"Oracles, Derivatives, DeFi, Web3, DAO"
USDG,384.0,0.9997,-0.02,113670000.0,145640.0,113710000.0,Stablecoins
PRI,385.0,3.6821,-1.52,113600000.0,48390.0,30850000.0,"NFTs & Collectibles, Asset management"
IGT,386.0,0.55789,1.39,112770000.0,10370000.0,202130000.0,—
SSV,387.0,9.3088,-2.79,111890000.0,18010000.0,12020000.0,Developments tools
MANTA,388.0,0.29398,-6.35,111800000.0,36950000.0,380290000.0,Web3
SWETH,389.0,2374.27,-0.37,109910000.0,515110.0,46290.0,Derivatives
BOME,390.0,0.0015929,-5.19,109840000.0,54570000.0,68950000000.0,Memes
DENTX,391.0,0.02456,-0.42,109270000.0,34.0,4450000000.0,—
ZBCN,392.0,0.0014789,6.32,109580000.0,18460000.0,74100000000.0,"Data management & AI, Payments, DeFi, DePIN"
ANIME,393.0,0.019596,-3.68,108530000.0,25380000.0,5540000000.0,NFTs & Collectibles
SNT,394.0,0.026979,-2.88,107860000.0,9720000.0,4000000000.0,"Developments tools, Social, media & Content"
GEOD,395.0,0.33919,-1.38,107580000.0,578010.0,317160000.0,"Distributed computing & Storage, DePIN"
INST,396.0,5.9904,-2.18,107510000.0,533740.0,17950000.0,DAO
CULT,397.0,0.001067,-3.6,106700000.0,1270000.0,100000000000.0,Memes
PAAL,398.0,0.12071,-2.15,106060000.0,2740000.0,878670000.0,Data management & AI
SPELL,399.0,0.00067365,-3.44,106460000.0,15690000.0,158030000000.0,"Lending & Borrowing, DeFi"
AUDIO,400.0,0.081436,-2.34,106180000.0,6780000.0,1300000000.0,"Social, media & Content, Web3, DAO"
PEAQ,401.0,0.15072,3.06,105390000.0,12600000.0,699250000.0,DePIN
VELO,402.0,0.014199,-6.66,104940000.0,15550000.0,7390000000.0,"NFTs & Collectibles, Lending & Borrowing"
MYTH,403.0,0.1345,5.31,104470000.0,131320.0,776730000.0,"Gaming, NFTs & Collectibles"
CVC,404.0,0.10472,-2.55,104720000.0,8770000.0,1000000000.0,"Identity, Enterprise solutions, Web3"
USDZ,405.0,0.97638,-1.44,104420000.0,265300.0,106950000.0,—
IAG,406.0,0.27939,-10.37,105060000.0,1060000.0,376020000.0,"Distributed computing & Storage, Enterprise solutions, Web3, DePIN"
INF,407.0,185.08,-1.3,104190000.0,208000.0,562970.0,—
ALEO,408.0,0.309,-5.14,104080000.0,7370000.0,336830000.0,"Smart contract platforms, Layer 1, Made in America"
MIM,409.0,0.99943,-0.09,103770000.0,210750.0,103830000.0,Stablecoins
EUL,410.0,5.9309,9.47,103280000.0,585070.0,17410000.0,—
ALT,411.0,0.037,-3.44,103300000.0,16870000.0,2790000000.0,"Interoperability, Scaling"
VVS,412.0,2.14e-06,10.94,102700000.0,806710.0,47950000000000.0,"Decentralized exchange, DeFi"
U,413.0,1.0007,0.02,103070000.0,2310000.0,103000000.0,—
WXT,414.0,0.026276,10.14,102480000.0,7140000.0,3900000000.0,Centralized-exchange
RSWETH,415.0,2260.64,-0.66,102460000.0,51720.0,45320.0,Derivatives
B3,416.0,0.0047984,-3.51,102170000.0,37900000.0,21290000000.0,—
BAL,417.0,1.6301,-2.54,101590000.0,9730000.0,62320000.0,"Decentralized exchange, DeFi, DAO"
LSK,418.0,0.60105,-2.09,101270000.0,15810000.0,168490000.0,"Developments tools, DePIN"
XVS,419.0,6.1065,-4.24,101260000.0,4990000.0,16579999.999999998,"Lending & Borrowing, DeFi"
PHA,420.0,0.12853,-3.31,100650000.0,19700000.0,783080000.0,"Privacy, Smart contract platforms, Distributed computing & Storage, Oracles, Interoperability, Scaling, Metaverse, Web3, Layer 1, DePIN"
POWR,421.0,0.1799,-2.37,100770000.0,9480000.0,560160000.0,"Energy, Marketplace"
JET,422.0,0.89738,-2.99,99100000.0,309.0,110430000.0,"NFTs & Collectibles, Web3, Tourism, Hospitality"
IQ,423.0,0.0047217,-0.35,98640000.0,8770000.0,20890000000.0,"Data management & AI, Social, media & Content, DeFi, DAO"
ACX,424.0,0.24319,-5.17,98040000.0,16290000.0,403120000.0,"Interoperability, Loyalty & Rewards"
VSUI,425.0,2.8924,6.86,97160000.0,988120.0,33590000.0,Derivatives
GLMR,426.0,0.10188,-3.17,96980000.0,6900000.0,951950000.0,"Interoperability, Payments, Layer 1"
ZANO,427.0,7.1619,-3.06,96200000.0,537660.0,13430000.0,"Privacy, Cryptocurrencies, Interoperability, Layer 1"
SISC,428.0,0.44009,2.51,95130000.0,118240.0,216160000.0,—
GPS,429.0,0.052639,-14.09,95460000.0,121280000.0,1810000000.0,—
BIGTIME,430.0,0.054549,-2.51,94730000.0,22700000.0,1740000000.0,"Gaming, NFTs & Collectibles"
BORA,431.0,0.085763,-0.72,94320000.0,853540.0,1100000000.0,"Gaming, NFTs & Collectibles"
KBC,432.0,0.0065048,27.52,93670000.0,2660.0,14400000000.0,—
AGLD,433.0,1.2095,-4.69,93510000.0,19710000.0,77310000.0,"Gaming, NFTs & Collectibles, Made in America"
SONIC,434.0,0.25979,-4.2,93520000.0,28530000.0,360000000.0,Gaming
ONG,435.0,0.22905,-2.66,93440000.0,3340000.0,407940000.0,"Smart contract platforms, Identity"
TAIKO,436.0,0.80596,-2.84,92700000.0,9410000.0,115020000.0,Scaling
IOST,437.0,0.0043342,-1.45,92380000.0,8750000.0,21320000000.0,"Smart contract platforms, Internet of things, Layer 1"
YGG,438.0,0.21252,-4.66,92580000.0,21710000.0,435640000.0,"Gaming, NFTs & Collectibles, Metaverse, DAO"
BBSOL,439.0,152.46,-1.45,92390000.0,507710.0,605980.0,—
HT,440.0,0.56242,10.71,91240000.0,229450.0,162230000.0,"Centralized-exchange, Layer 1"
XRD,441.0,0.008504,-2.49,90860000.0,886190.0,10680000000.0,"Smart contract platforms, DeFi, Layer 1"
VVV,442.0,3.2374,-2.15,91350000.0,11340000.0,28220000.0,Data management & AI
STRAX,443.0,0.044794,-2.52,90270000.0,1740000.0,2020000000.0,"Smart contract platforms, Enterprise solutions, DAO"
CHR,444.0,0.1074,-3.62,90040000.0,11630000.0,838350000.0,"Developments tools, Data management & AI, Scaling, Enterprise solutions, Layer 1"
BLAST,445.0,0.003447,-3.16,90260000.0,6620000.0,26180000000.0,Scaling
USDB,446.0,0.99805,-0.34,89680000.0,2200000.0,89860000.0,Stablecoins
PRO,447.0,0.89629,0.7,89630000.0,1920000.0,100000000.0,"Payments, Real estate"
GEKKO,448.0,1.07e-06,0.07,89510000.0,520409.99999999994,83320000000000.0,Memes
PEOPLE,449.0,0.017536,-5.28,88730000.0,31210000.0,5060000000.0,"Memes, DAO, Fundraising, Made in America"
POND,450.0,0.011028,-2.86,89190000.0,6500000.0,8090000000.0,"Smart contract platforms, Distributed computing & Storage, Data management & AI, Scaling, DeFi, Web3, DePIN"
CGPT,451.0,0.10929,-5.66,89180000.0,40450000.0,815960000.0,"Smart contract platforms, Data management & AI, NFTs & Collectibles, Social, media & Content, DeFi, Analytics, DAO"
ORCA,452.0,1.6675,-2.36,88840000.0,6200000.0,53280000.0,"Decentralized exchange, DeFi"
ILV,453.0,15.797,-3.6,88530000.0,25660000.0,5600000.0,"Gaming, NFTs & Collectibles, Metaverse, DAO"
GCB,454.0,0.1039,1.09,88570000.0,207360.0,852500000.0,—
ZENT,455.0,0.013493,-0.95,89170000.0,5940000.0,6610000000.0,Gaming
CELR,456.0,0.011359,1.56,88180000.0,9840000.0,7760000000.0,"Interoperability, Scaling"
WILD,457.0,0.2246,-2.77,87560000.0,1150000.0,389830000.0,"Gaming, NFTs & Collectibles, Metaverse"
DKA,458.0,0.01876,-0.06,87920000.0,2770000.0,4690000000.0,"Data management & AI, Logistics, Web3"
FX,459.0,0.1112,1.24,87210000.0,1820000.0,784310000.0,Interoperability
XVG,460.0,0.0052479,-3.64,86710000.0,3750000.0,16520000000.0,"Cryptocurrencies, Made in America"
MVL,461.0,0.0032756,-0.45,86160000.0,3390000.0,26300000000.0,"Internet of things, Loyalty & Rewards, Transport, DePIN"
REQ,462.0,0.11165,-1.43,85890000.0,7060000.0,769290000.0,"Payments, DeFi"
AL,463.0,0.1318,1.18,85260000.0,6980000.0,646910000.0,—
BMX,464.0,0.26337,7.09,85410000.0,4170000.0,324280000.0,Marketplace
DYM,465.0,0.34417,-3.51,84830000.0,93080000.0,246480000.0,—
SCR,466.0,0.44624,-4.04,84790000.0,14270000.0,190000000.0,—
RLC,467.0,1.1759,-5.88,85110000.0,8540000.0,72380000.0,"Privacy, Distributed computing & Storage, NFTs & Collectibles, Interoperability, Enterprise solutions, Payments, Social, media & Content, Marketing, Analytics, Marketplace, Web3, DePIN"
ANON,468.0,6.6559,-8.53,84800000.0,2600000.0,12740000.0,Data management & AI
APFC,469.0,1.0439,-0.25,83800000.0,3490000.0,80280000.0,—
ETHDYDX,470.0,0.64511,-0.63,83470000.0,18910000.0,129389999.99999999,"Decentralized exchange, Derivatives, DeFi"
DESO,471.0,9.3848,3.1,83380000.0,471500.0,8880000.0,"Smart contract platforms, Social, media & Content"
ELON,472.0,1.5e-07,-1.56,83040000.0,2190000.0,549650000000000.0,"Memes, Cryptocurrencies"
ORBS,473.0,0.020775,0.03,82890000.0,4730000.0,3990000000.0,"Distributed computing & Storage, DeFi"
PUNDIX,474.0,0.31826,0.38,82240000.0,6950000.0,258390000.0,Payments
XAI,475.0,0.076541,-2.29,82160000.0,36430000.0,1070000000.0000001,Gaming
XYM,476.0,0.01338,-1.88,82050000.0,231630.0,6130000000.0,"Smart contract platforms, Enterprise solutions"
PIN,477.0,0.9296,-2.09,82000000.0,2220000.0,88210000.0,"Data management & AI, DePIN"
WELL,478.0,0.024946,-1.73,81680000.0,2730000.0,3270000000.0,—
LON,479.0,0.69759,0.0,81540000.0,15680.0,116880000.0,"Decentralized exchange, DeFi"
TRB,480.0,30.747,-3.48,81550000.0,18740000.0,2650000.0,"Oracles, Data management & AI, DeFi, Web3"
HSK,481.0,0.73639,4.08,81000000.0,1250000.0,110000000.0,Centralized-exchange
KMNO,482.0,0.059968,-3.79,80960000.0,6940000.0,1350000000.0,Lending & Borrowing
SHELL,483.0,0.29986,-9.58,80960000.0,82690000.0,270000000.0,—
ERG,484.0,0.9993,-7.04,79900000.0,146280.0,79950000.0,"Privacy, Smart contract platforms, Analytics, Layer 1"
